ip,time,cpu
102.200.218.193,2023-01-04 11:44:27,0.7058617409754886
102.200.218.193,2023-01-04 10:44:27,26.666990842051362
102.200.218.193,2023-01-04 09:44:27,1.3045333620745947
102.200.218.193,2023-01-04 08:44:27,39.23544231301344
102.200.218.193,2023-01-04 07:44:27,0.9338706416087583
102.200.218.193,2023-01-04 06:44:27,36.51455670935602
102.200.218.193,2023-01-04 05:44:27,34.54926788933739
102.200.218.193,2023-01-04 04:44:27,35.98130790026297
102.200.218.193,2023-01-04 03:44:27,39.205443015184755
102.200.218.193,2023-01-04 02:44:27,47.80431846213307
102.200.218.193,2023-01-04 01:44:27,12.143729994723596
102.200.218.193,2023-01-04 00:44:27,2.6763031537445303
102.200.218.193,2023-01-03 23:44:27,34.904724682236335
102.200.218.193,2023-01-03 22:44:27,4.060262413559556
102.200.218.193,2023-01-03 21:44:27,11.351054773879381
102.200.218.193,2023-01-03 20:44:27,49.432484195373846
102.200.218.193,2023-01-03 19:44:27,26.197594697704158
102.200.218.193,2023-01-03 18:44:27,27.287201697815167
102.200.218.193,2023-01-03 17:44:27,48.67684340542247
102.200.218.193,2023-01-03 16:44:27,34.204330443745256
102.200.218.193,2023-01-03 15:44:27,2.9767651803267015
102.200.218.193,2023-01-03 14:44:27,35.91114354278138
102.200.218.193,2023-01-03 13:44:27,47.178383704801874
102.200.218.193,2023-01-03 12:44:27,39.9902400204741
102.200.218.193,2023-01-03 11:44:27,15.591867234800983
102.200.218.193,2023-01-03 10:44:27,17.308221182943207
102.200.218.193,2023-01-03 09:44:27,33.3690153141036
102.200.218.193,2023-01-03 08:44:27,12.477771940503713
102.200.218.193,2023-01-03 07:44:27,5.3335980731258115
102.200.218.193,2023-01-03 06:44:27,16.318915315978515
102.200.218.193,2023-01-03 05:44:27,47.95681876304135
102.200.218.193,2023-01-03 04:44:27,11.664886954069658
102.200.218.193,2023-01-03 03:44:27,3.4921075753160116
102.200.218.193,2023-01-03 02:44:27,25.00238861223851
102.200.218.193,2023-01-03 01:44:27,13.512897817898894
102.200.218.193,2023-01-03 00:44:27,30.317435350562487
102.200.218.193,2023-01-02 23:44:27,32.28887666413004
102.200.218.193,2023-01-02 22:44:27,46.532603874407336
102.200.218.193,2023-01-02 21:44:27,41.2566937731726
102.200.218.193,2023-01-02 20:44:27,27.79566044290722
102.200.218.193,2023-01-02 19:44:27,1.7418080312495643
102.200.218.193,2023-01-02 18:44:27,21.213457705868983
102.200.218.193,2023-01-02 17:44:27,43.723222265954945
102.200.218.193,2023-01-02 16:44:27,24.633727370817958
102.200.218.193,2023-01-02 15:44:27,14.978091252694576
102.200.218.193,2023-01-02 14:44:27,4.565971327411688
102.200.218.193,2023-01-02 13:44:27,14.169011212109284
102.200.218.193,2023-01-02 12:44:27,17.93172435387885
102.200.218.193,2023-01-02 11:44:27,22.08509652899307
102.200.218.193,2023-01-02 10:44:27,48.14802770538285
102.200.218.193,2023-01-02 09:44:27,24.05686857619894
102.200.218.193,2023-01-02 08:44:27,24.665242228564487
102.200.218.193,2023-01-02 07:44:27,9.546693556733981
102.200.218.193,2023-01-02 06:44:27,44.289225044256554
102.200.218.193,2023-01-02 05:44:27,12.048904439632475
102.200.218.193,2023-01-02 04:44:27,15.269326004508116
102.200.218.193,2023-01-02 03:44:27,36.98245125136219
102.200.218.193,2023-01-02 02:44:27,1.2149715151641538
102.200.218.193,2023-01-02 01:44:27,9.985485562924445
102.200.218.193,2023-01-02 00:44:27,47.572192248221754
102.200.218.193,2023-01-01 23:44:27,47.15535989325052
102.200.218.193,2023-01-01 22:44:27,2.654172645011382
102.200.218.193,2023-01-01 21:44:27,12.073562315228587
102.200.218.193,2023-01-01 20:44:27,41.128833139752665
102.200.218.193,2023-01-01 19:44:27,7.958261053151173
102.200.218.193,2023-01-01 18:44:27,3.053204809031956
102.200.218.193,2023-01-01 17:44:27,31.229367332585355
102.200.218.193,2023-01-01 16:44:27,45.51437863689027
102.200.218.193,2023-01-01 15:44:27,6.772977554310361
102.200.218.193,2023-01-01 14:44:27,2.6749723583376883
102.200.218.193,2023-01-01 13:44:27,11.030106939994482
102.200.218.193,2023-01-01 12:44:27,27.375547097227997
102.200.218.193,2023-01-01 11:44:27,22.425822683958547
102.200.218.193,2023-01-01 10:44:27,4.22851419943398
102.200.218.193,2023-01-01 09:44:27,24.714304739499255
102.200.218.193,2023-01-01 08:44:27,19.55306266291569
102.200.218.193,2023-01-01 07:44:27,47.95851862818059
102.200.218.193,2023-01-01 06:44:27,3.801434109178037
102.200.218.193,2023-01-01 05:44:27,25.036963934740434
102.200.218.193,2023-01-01 04:44:27,10.604312034175356
102.200.218.193,2023-01-01 03:44:27,30.484078552046977
102.200.218.193,2023-01-01 02:44:27,21.293787782076596
102.200.218.193,2023-01-01 01:44:27,47.13650869016072
102.200.218.193,2023-01-01 00:44:27,5.221322240282933
102.200.218.193,2022-12-31 23:44:27,47.31411847086406
102.200.218.193,2022-12-31 22:44:27,35.59003539998581
102.200.218.193,2022-12-31 21:44:27,22.08048879009839
102.200.218.193,2022-12-31 20:44:27,37.73848382457785
102.200.218.193,2022-12-31 19:44:27,32.55558738756773
102.200.218.193,2022-12-31 18:44:27,26.259028150718457
102.200.218.193,2022-12-31 17:44:27,27.288883704045514
102.200.218.193,2022-12-31 16:44:27,0.05833730649627
102.200.218.193,2022-12-31 15:44:27,9.540859690004444
102.200.218.193,2022-12-31 14:44:27,25.66065455731176
102.200.218.193,2022-12-31 13:44:27,34.64585462892989
102.200.218.193,2022-12-31 12:44:27,14.01298696444298
102.200.218.193,2022-12-31 11:44:27,10.545934025445492
102.200.218.193,2022-12-31 10:44:27,19.623706035553813
102.200.218.193,2022-12-31 09:44:27,29.07191037056467
102.200.218.193,2022-12-31 08:44:27,31.606092582560947
102.200.218.193,2022-12-31 07:44:27,16.827547360845223
102.200.218.193,2022-12-31 06:44:27,24.549500987035472
102.200.218.193,2022-12-31 05:44:27,29.829254304485886
102.200.218.193,2022-12-31 04:44:27,15.817365679389328
102.200.218.193,2022-12-31 03:44:27,27.810002588248285
102.200.218.193,2022-12-31 02:44:27,5.663174251064978
102.200.218.193,2022-12-31 01:44:27,13.52053346373282
102.200.218.193,2022-12-31 00:44:27,28.14189039331586
102.200.218.193,2022-12-30 23:44:27,37.93322761880112
102.200.218.193,2022-12-30 22:44:27,15.950682016875989
102.200.218.193,2022-12-30 21:44:27,7.299885649986859
102.200.218.193,2022-12-30 20:44:27,21.51563843930349
102.200.218.193,2022-12-30 19:44:27,12.70918634288174
102.200.218.193,2022-12-30 18:44:27,21.26263872827326
102.200.218.193,2022-12-30 17:44:27,0.5336099180377807
102.200.218.193,2022-12-30 16:44:27,35.28290713701259
102.200.218.193,2022-12-30 15:44:27,33.63642557675395
102.200.218.193,2022-12-30 14:44:27,11.096466844153468
102.200.218.193,2022-12-30 13:44:27,2.8975190975820353
102.200.218.193,2022-12-30 12:44:27,28.867905482831773
102.200.218.193,2022-12-30 11:44:27,29.942204831485537
102.200.218.193,2022-12-30 10:44:27,0.33079609650291664
102.200.218.193,2022-12-30 09:44:27,31.157151277499466
102.200.218.193,2022-12-30 08:44:27,23.37856235731714
102.200.218.193,2022-12-30 07:44:27,40.29999529728199
102.200.218.193,2022-12-30 06:44:27,0.7704973108813573
102.200.218.193,2022-12-30 05:44:27,14.067627526387898
102.200.218.193,2022-12-30 04:44:27,0.966818620091825
102.200.218.193,2022-12-30 03:44:27,14.633548187070883
102.200.218.193,2022-12-30 02:44:27,8.79012566906744
102.200.218.193,2022-12-30 01:44:27,49.04624062614782
102.200.218.193,2022-12-30 00:44:27,28.58006587438226
102.200.218.193,2022-12-29 23:44:27,42.1430221912261
102.200.218.193,2022-12-29 22:44:27,31.42943024211253
102.200.218.193,2022-12-29 21:44:27,14.740761427546396
102.200.218.193,2022-12-29 20:44:27,36.677757964333495
102.200.218.193,2022-12-29 19:44:27,40.7085242638562
102.200.218.193,2022-12-29 18:44:27,12.997643375088085
102.200.218.193,2022-12-29 17:44:27,16.271121816205476
102.200.218.193,2022-12-29 16:44:27,21.43086254841546
102.200.218.193,2022-12-29 15:44:27,14.326489134828618
102.200.218.193,2022-12-29 14:44:27,2.2132989661465876
102.200.218.193,2022-12-29 13:44:27,40.46335981456083
102.200.218.193,2022-12-29 12:44:27,4.603110430459267
102.200.218.193,2022-12-29 11:44:27,14.503249890297475
102.200.218.193,2022-12-29 10:44:27,33.57181287679783
102.200.218.193,2022-12-29 09:44:27,20.152003683690932
102.200.218.193,2022-12-29 08:44:27,36.54906475216607
102.200.218.193,2022-12-29 07:44:27,46.90059246825938
102.200.218.193,2022-12-29 06:44:27,8.021356225947319
102.200.218.193,2022-12-29 05:44:27,36.589929684591965
102.200.218.193,2022-12-29 04:44:27,44.56472934754219
102.200.218.193,2022-12-29 03:44:27,42.902804413420725
102.200.218.193,2022-12-29 02:44:27,17.553126472163687
102.200.218.193,2022-12-29 01:44:27,14.63014233176212
102.200.218.193,2022-12-29 00:44:27,18.122791243942203
102.200.218.193,2022-12-28 23:44:27,9.035379917171465
102.200.218.193,2022-12-28 22:44:27,3.6698570897025773
102.200.218.193,2022-12-28 21:44:27,21.87178994982831
102.200.218.193,2022-12-28 20:44:27,39.869784624050006
102.200.218.193,2022-12-28 19:44:27,43.345919065752575
102.200.218.193,2022-12-28 18:44:27,18.391608226655933
102.200.218.193,2022-12-28 17:44:27,43.662857859801576
102.200.218.193,2022-12-28 16:44:27,30.54759881525568
102.200.218.193,2022-12-28 15:44:27,8.375484701090327
102.200.218.193,2022-12-28 14:44:27,29.916334657469584
102.200.218.193,2022-12-28 13:44:27,13.343218963164693
102.200.218.193,2022-12-28 12:44:27,49.21247783017839
102.200.218.193,2022-12-28 11:44:27,35.60787844329707
102.200.218.193,2022-12-28 10:44:27,36.97852316139341
102.200.218.193,2022-12-28 09:44:27,44.165268474220994
102.200.218.193,2022-12-28 08:44:27,1.1009583156845748
102.200.218.193,2022-12-28 07:44:27,26.6888339805483
102.200.218.193,2022-12-28 06:44:27,36.29123301033276
102.200.218.193,2022-12-28 05:44:27,40.94959291307975
102.200.218.193,2022-12-28 04:44:27,40.20676956124188
102.200.218.193,2022-12-28 03:44:27,12.37906271579296
102.200.218.193,2022-12-28 02:44:27,21.69468851614333
102.200.218.193,2022-12-28 01:44:27,44.633046631004426
102.200.218.193,2022-12-28 00:44:27,38.335239253664355
102.200.218.193,2022-12-27 23:44:27,9.595927187855569
102.200.218.193,2022-12-27 22:44:27,11.211617971895011
102.200.218.193,2022-12-27 21:44:27,5.286080607521148
102.200.218.193,2022-12-27 20:44:27,18.882108655442998
102.200.218.193,2022-12-27 19:44:27,12.985049552671773
102.200.218.193,2022-12-27 18:44:27,28.232610251515283
102.200.218.193,2022-12-27 17:44:27,37.124530133288935
102.200.218.193,2022-12-27 16:44:27,25.1807360808227
102.200.218.193,2022-12-27 15:44:27,28.298952807311895
102.200.218.193,2022-12-27 14:44:27,37.07236028668749
102.200.218.193,2022-12-27 13:44:27,6.054352804211261
102.200.218.193,2022-12-27 12:44:27,39.472926925884444
102.200.218.193,2022-12-27 11:44:27,13.623955722068859
102.200.218.193,2022-12-27 10:44:27,41.4749836184243
102.200.218.193,2022-12-27 09:44:27,26.116168439066335
102.200.218.193,2022-12-27 08:44:27,6.185706233658584
102.200.218.193,2022-12-27 07:44:27,19.61982194447765
102.200.218.193,2022-12-27 06:44:27,15.465242754503327
102.200.218.193,2022-12-27 05:44:27,42.159635139784825
102.200.218.193,2022-12-27 04:44:27,23.91651854008931
102.200.218.193,2022-12-27 03:44:27,34.365205102405476
102.200.218.193,2022-12-27 02:44:27,10.180567823413533
102.200.218.193,2022-12-27 01:44:27,3.6980482614627173
102.200.218.193,2022-12-27 00:44:27,43.64890673798308
102.200.218.193,2022-12-26 23:44:27,8.113247390600902
102.200.218.193,2022-12-26 22:44:27,37.72327688981337
102.200.218.193,2022-12-26 21:44:27,20.504836150148005
102.200.218.193,2022-12-26 20:44:27,24.875872837455056
102.200.218.193,2022-12-26 19:44:27,11.437892995568044
102.200.218.193,2022-12-26 18:44:27,19.305888974768536
102.200.218.193,2022-12-26 17:44:27,47.423715964750414
102.200.218.193,2022-12-26 16:44:27,25.856046331145798
102.200.218.193,2022-12-26 15:44:27,46.23303139128534
102.200.218.193,2022-12-26 14:44:27,28.81516292234575
102.200.218.193,2022-12-26 13:44:27,24.635787077675726
102.200.218.193,2022-12-26 12:44:27,26.04986488115567
102.200.218.193,2022-12-26 11:44:27,3.9864685129418542
102.200.218.193,2022-12-26 10:44:27,2.252365170198789
102.200.218.193,2022-12-26 09:44:27,21.393879733306033
102.200.218.193,2022-12-26 08:44:27,46.92485197522078
102.200.218.193,2022-12-26 07:44:27,42.463277204890105
102.200.218.193,2022-12-26 06:44:27,17.79833367006868
102.200.218.193,2022-12-26 05:44:27,9.912020287973656
102.200.218.193,2022-12-26 04:44:27,45.0417504643411
102.200.218.193,2022-12-26 03:44:27,17.839837253762408
102.200.218.193,2022-12-26 02:44:27,19.717396157044554
102.200.218.193,2022-12-26 01:44:27,18.573196852120667
102.200.218.193,2022-12-26 00:44:27,48.957058025339734
102.200.218.193,2022-12-25 23:44:27,24.53819555358563
102.200.218.193,2022-12-25 22:44:27,38.43684352052064
102.200.218.193,2022-12-25 21:44:27,7.312803557380581
102.200.218.193,2022-12-25 20:44:27,32.694082835555335
102.200.218.193,2022-12-25 19:44:27,11.836926094569812
102.200.218.193,2022-12-25 18:44:27,3.068361068596489
102.200.218.193,2022-12-25 17:44:27,47.06777459830026
102.200.218.193,2022-12-25 16:44:27,8.020956815932195
102.200.218.193,2022-12-25 15:44:27,24.489762539332588
102.200.218.193,2022-12-25 14:44:27,38.53667604537081
102.200.218.193,2022-12-25 13:44:27,16.3214420506326
102.200.218.193,2022-12-25 12:44:27,7.6701121739098745
102.200.218.193,2022-12-25 11:44:27,10.680719561422691
102.200.218.193,2022-12-25 10:44:27,21.758345530979945
102.200.218.193,2022-12-25 09:44:27,44.355889831606675
102.200.218.193,2022-12-25 08:44:27,46.79491280858916
102.200.218.193,2022-12-25 07:44:27,20.68019276527399
102.200.218.193,2022-12-25 06:44:27,22.15633727709471
102.200.218.193,2022-12-25 05:44:27,19.036014218649548
102.200.218.193,2022-12-25 04:44:27,3.6473790102720782
102.200.218.193,2022-12-25 03:44:27,27.78815209118848
102.200.218.193,2022-12-25 02:44:27,5.057000821786578
102.200.218.193,2022-12-25 01:44:27,42.079337306413535
102.200.218.193,2022-12-25 00:44:27,21.872722325355088
102.200.218.193,2022-12-24 23:44:27,16.567978210774857
102.200.218.193,2022-12-24 22:44:27,2.6849543406566423
102.200.218.193,2022-12-24 21:44:27,4.126904099492982
102.200.218.193,2022-12-24 20:44:27,2.5389893449593304
102.200.218.193,2022-12-24 19:44:27,45.73583818219835
102.200.218.193,2022-12-24 18:44:27,42.70919769688988
102.200.218.193,2022-12-24 17:44:27,7.292321648237133
102.200.218.193,2022-12-24 16:44:27,47.109037342593275
102.200.218.193,2022-12-24 15:44:27,3.3865023057078614
102.200.218.193,2022-12-24 14:44:27,25.726616810865355
102.200.218.193,2022-12-24 13:44:27,20.66456851778682
102.200.218.193,2022-12-24 12:44:27,20.871768865052655
102.200.218.193,2022-12-24 11:44:27,21.584112803001887
102.200.218.193,2022-12-24 10:44:27,15.51683037808716
102.200.218.193,2022-12-24 09:44:27,31.696263209118193
102.200.218.193,2022-12-24 08:44:27,3.206631040404062
102.200.218.193,2022-12-24 07:44:27,6.417123578354317
102.200.218.193,2022-12-24 06:44:27,32.94111353145045
102.200.218.193,2022-12-24 05:44:27,45.75946349267917
102.200.218.193,2022-12-24 04:44:27,10.015664900511196
102.200.218.193,2022-12-24 03:44:27,38.55359285879021
102.200.218.193,2022-12-24 02:44:27,15.389908142467368
102.200.218.193,2022-12-24 01:44:27,15.010860496976107
102.200.218.193,2022-12-24 00:44:27,22.90539929315414
102.200.218.193,2022-12-23 23:44:27,47.37085743195301
102.200.218.193,2022-12-23 22:44:27,0.36388685331916193
102.200.218.193,2022-12-23 21:44:27,22.189420502753414
102.200.218.193,2022-12-23 20:44:27,36.30045744947819
102.200.218.193,2022-12-23 19:44:27,20.1321926354993
102.200.218.193,2022-12-23 18:44:27,10.84810948277582
102.200.218.193,2022-12-23 17:44:27,3.370773434677987
102.200.218.193,2022-12-23 16:44:27,11.558002615812313
102.200.218.193,2022-12-23 15:44:27,41.00820529811971
102.200.218.193,2022-12-23 14:44:27,10.256791150505295
102.200.218.193,2022-12-23 13:44:27,6.074405323528725
102.200.218.193,2022-12-23 12:44:27,32.13124609198037
102.200.218.193,2022-12-23 11:44:27,24.35723347163278
102.200.218.193,2022-12-23 10:44:27,21.38526217249138
102.200.218.193,2022-12-23 09:44:27,4.804216669864465
102.200.218.193,2022-12-23 08:44:27,7.674221152246597
102.200.218.193,2022-12-23 07:44:27,12.475031514054718
102.200.218.193,2022-12-23 06:44:27,3.282346618813825
102.200.218.193,2022-12-23 05:44:27,10.022095479830611
102.200.218.193,2022-12-23 04:44:27,29.494270317417403
102.200.218.193,2022-12-23 03:44:27,28.528852990255952
102.200.218.193,2022-12-23 02:44:27,34.23063110265445
102.200.218.193,2022-12-23 01:44:27,37.365348687655334
102.200.218.193,2022-12-23 00:44:27,43.20482037399921
102.200.218.193,2022-12-22 23:44:27,1.0847594223111434
102.200.218.193,2022-12-22 22:44:27,0.32490599309421553
102.200.218.193,2022-12-22 21:44:27,32.45641119813279
102.200.218.193,2022-12-22 20:44:27,42.58782565963683
102.200.218.193,2022-12-22 19:44:27,10.79238918480856
102.200.218.193,2022-12-22 18:44:27,36.07084218686455
102.200.218.193,2022-12-22 17:44:27,35.17367042660414
102.200.218.193,2022-12-22 16:44:27,24.203486123183076
102.200.218.193,2022-12-22 15:44:27,44.62658038681268
102.200.218.193,2022-12-22 14:44:27,39.35240594241437
102.200.218.193,2022-12-22 13:44:27,1.4397730902611094
102.200.218.193,2022-12-22 12:44:27,2.2268201192997825
102.200.218.193,2022-12-22 11:44:27,39.513828120334196
102.200.218.193,2022-12-22 10:44:27,14.682648537761006
102.200.218.193,2022-12-22 09:44:27,46.12604204396879
102.200.218.193,2022-12-22 08:44:27,33.222451152934426
102.200.218.193,2022-12-22 07:44:27,9.546760948801076
102.200.218.193,2022-12-22 06:44:27,9.212910121212731
102.200.218.193,2022-12-22 05:44:27,25.451897880300777
102.200.218.193,2022-12-22 04:44:27,11.110817933324446
102.200.218.193,2022-12-22 03:44:27,6.205466092614486
102.200.218.193,2022-12-22 02:44:27,26.379876189093654
102.200.218.193,2022-12-22 01:44:27,4.868586596113028
102.200.218.193,2022-12-22 00:44:27,0.381777916340309
102.200.218.193,2022-12-21 23:44:27,40.90622191940971
102.200.218.193,2022-12-21 22:44:27,29.706327635263968
102.200.218.193,2022-12-21 21:44:27,29.993231120712988
102.200.218.193,2022-12-21 20:44:27,8.932214402508459
102.200.218.193,2022-12-21 19:44:27,1.8681195320932598
102.200.218.193,2022-12-21 18:44:27,22.3263338909491
102.200.218.193,2022-12-21 17:44:27,1.271229065304862
102.200.218.193,2022-12-21 16:44:27,9.700225358340875
102.200.218.193,2022-12-21 15:44:27,12.025165001229443
102.200.218.193,2022-12-21 14:44:27,9.97731351600804
102.200.218.193,2022-12-21 13:44:27,27.007208298595803
102.200.218.193,2022-12-21 12:44:27,5.389091262097279
102.200.218.193,2022-12-21 11:44:27,13.096839391809207
102.200.218.193,2022-12-21 10:44:27,28.508389053460302
102.200.218.193,2022-12-21 09:44:27,38.355561760672856
102.200.218.193,2022-12-21 08:44:27,27.263048324011805
102.200.218.193,2022-12-21 07:44:27,39.47766962560927
102.200.218.193,2022-12-21 06:44:27,33.69713565868725
102.200.218.193,2022-12-21 05:44:27,49.50574305745917
102.200.218.193,2022-12-21 04:44:27,49.55191358664505
102.200.218.193,2022-12-21 03:44:27,9.53380358820603
102.200.218.193,2022-12-21 02:44:27,49.31308164603284
102.200.218.193,2022-12-21 01:44:27,36.45528766072608
102.200.218.193,2022-12-21 00:44:27,5.186537377504163
102.200.218.193,2022-12-20 23:44:27,21.941141734400706
102.200.218.193,2022-12-20 22:44:27,10.887299988704147
102.200.218.193,2022-12-20 21:44:27,13.395210128914048
102.200.218.193,2022-12-20 20:44:27,0.6804401202911703
102.200.218.193,2022-12-20 19:44:27,6.329844233285803
102.200.218.193,2022-12-20 18:44:27,20.558424595843082
102.200.218.193,2022-12-20 17:44:27,44.47210624133051
102.200.218.193,2022-12-20 16:44:27,18.55091897341399
102.200.218.193,2022-12-20 15:44:27,31.232759680157212
102.200.218.193,2022-12-20 14:44:27,10.25980050724638
102.200.218.193,2022-12-20 13:44:27,30.02667302045041
102.200.218.193,2022-12-20 12:44:27,49.63639190415847
102.200.218.193,2022-12-20 11:44:27,47.16861259300857
102.200.218.193,2022-12-20 10:44:27,22.862950583198018
102.200.218.193,2022-12-20 09:44:27,47.34314664438343
102.200.218.193,2022-12-20 08:44:27,20.855479075657858
102.200.218.193,2022-12-20 07:44:27,1.781844757895401
102.200.218.193,2022-12-20 06:44:27,29.355222194950674
102.200.218.193,2022-12-20 05:44:27,21.443986006740047
102.200.218.193,2022-12-20 04:44:27,46.8775675305251
102.200.218.193,2022-12-20 03:44:27,28.36279922668352
102.200.218.193,2022-12-20 02:44:27,25.998165865282235
102.200.218.193,2022-12-20 01:44:27,26.019967896696073
102.200.218.193,2022-12-20 00:44:27,24.293518971182355
102.200.218.193,2022-12-19 23:44:27,0.5864696926497714
102.200.218.193,2022-12-19 22:44:27,26.493452180101556
102.200.218.193,2022-12-19 21:44:27,41.639653801442144
102.200.218.193,2022-12-19 20:44:27,2.8439370702401656
102.200.218.193,2022-12-19 19:44:27,8.174620680584654
102.200.218.193,2022-12-19 18:44:27,11.57876751034086
102.200.218.193,2022-12-19 17:44:27,39.86454331658676
102.200.218.193,2022-12-19 16:44:27,9.2198614095982
102.200.218.193,2022-12-19 15:44:27,22.21902532710029
102.200.218.193,2022-12-19 14:44:27,34.631362560962934
102.200.218.193,2022-12-19 13:44:27,12.678869414792759
102.200.218.193,2022-12-19 12:44:27,47.45122105591847
102.200.218.193,2022-12-19 11:44:27,27.688916899530412
102.200.218.193,2022-12-19 10:44:27,17.49788688241346
102.200.218.193,2022-12-19 09:44:27,14.226982065865595
102.200.218.193,2022-12-19 08:44:27,8.861326035836136
102.200.218.193,2022-12-19 07:44:27,32.33231504383411
102.200.218.193,2022-12-19 06:44:27,4.992702243321689
102.200.218.193,2022-12-19 05:44:27,30.716006366177695
102.200.218.193,2022-12-19 04:44:27,21.461305742778347
102.200.218.193,2022-12-19 03:44:27,24.42096837967623
102.200.218.193,2022-12-19 02:44:27,23.434303263545903
102.200.218.193,2022-12-19 01:44:27,34.74570500262292
102.200.218.193,2022-12-19 00:44:27,1.222476243128795
102.200.218.193,2022-12-18 23:44:27,44.635354043970295
102.200.218.193,2022-12-18 22:44:27,9.392264158447999
102.200.218.193,2022-12-18 21:44:27,1.0747090498327339
102.200.218.193,2022-12-18 20:44:27,38.03937224079604
102.200.218.193,2022-12-18 19:44:27,12.728660462577345
102.200.218.193,2022-12-18 18:44:27,29.423631253607414
102.200.218.193,2022-12-18 17:44:27,25.49941271871687
102.200.218.193,2022-12-18 16:44:27,24.45458636338154
102.200.218.193,2022-12-18 15:44:27,47.15870773956932
102.200.218.193,2022-12-18 14:44:27,4.856102532514356
102.200.218.193,2022-12-18 13:44:27,7.127643765126051
102.200.218.193,2022-12-18 12:44:27,21.18462819176959
102.200.218.193,2022-12-18 11:44:27,23.07309624514592
102.200.218.193,2022-12-18 10:44:27,27.30686116579568
102.200.218.193,2022-12-18 09:44:27,23.57210986138334
102.200.218.193,2022-12-18 08:44:27,25.976317669905413
102.200.218.193,2022-12-18 07:44:27,24.595813491502145
102.200.218.193,2022-12-18 06:44:27,29.46943277047173
102.200.218.193,2022-12-18 05:44:27,3.2277345459971354
102.200.218.193,2022-12-18 04:44:27,38.278671464387834
102.200.218.193,2022-12-18 03:44:27,13.33529703147604
102.200.218.193,2022-12-18 02:44:27,0.7713884172644736
102.200.218.193,2022-12-18 01:44:27,30.705481921555243
102.200.218.193,2022-12-18 00:44:27,18.74457209214683
102.200.218.193,2022-12-17 23:44:27,16.77958835631613
102.200.218.193,2022-12-17 22:44:27,46.61027222611898
102.200.218.193,2022-12-17 21:44:27,24.624236569249785
102.200.218.193,2022-12-17 20:44:27,10.092210352666331
102.200.218.193,2022-12-17 19:44:27,14.920544843196136
102.200.218.193,2022-12-17 18:44:27,15.486606588078383
102.200.218.193,2022-12-17 17:44:27,37.96495411272633
102.200.218.193,2022-12-17 16:44:27,17.305228333768536
102.200.218.193,2022-12-17 15:44:27,49.92828390014301
102.200.218.193,2022-12-17 14:44:27,24.471566995397794
102.200.218.193,2022-12-17 13:44:27,33.28614785940243
102.200.218.193,2022-12-17 12:44:27,42.09875551207808
102.200.218.193,2022-12-17 11:44:27,42.78546637650312
102.200.218.193,2022-12-17 10:44:27,33.64701538896557
102.200.218.193,2022-12-17 09:44:27,46.913368731760194
102.200.218.193,2022-12-17 08:44:27,33.69766708845508
102.200.218.193,2022-12-17 07:44:27,31.195580733861966
102.200.218.193,2022-12-17 06:44:27,33.61768300221966
102.200.218.193,2022-12-17 05:44:27,9.920842284572334
102.200.218.193,2022-12-17 04:44:27,29.82957018608407
102.200.218.193,2022-12-17 03:44:27,7.017312431298889
102.200.218.193,2022-12-17 02:44:27,9.084050917352581
102.200.218.193,2022-12-17 01:44:27,24.53288440353299
102.200.218.193,2022-12-17 00:44:27,45.18195784791515
102.200.218.193,2022-12-16 23:44:27,9.83685791575057
102.200.218.193,2022-12-16 22:44:27,21.265359212010594
102.200.218.193,2022-12-16 21:44:27,49.92925585978282
102.200.218.193,2022-12-16 20:44:27,29.398521134783795
102.200.218.193,2022-12-16 19:44:27,20.877586480437643
102.200.218.193,2022-12-16 18:44:27,13.84487885988787
102.200.218.193,2022-12-16 17:44:27,43.32583181413632
102.200.218.193,2022-12-16 16:44:27,0.2354905923711348
102.200.218.193,2022-12-16 15:44:27,32.5416594457624
102.200.218.193,2022-12-16 14:44:27,2.148243640930525
102.200.218.193,2022-12-16 13:44:27,22.392016870434727
102.200.218.193,2022-12-16 12:44:27,30.175277003429585
102.200.218.193,2022-12-16 11:44:27,25.154491228289054
102.200.218.193,2022-12-16 10:44:27,35.656689551139756
102.200.218.193,2022-12-16 09:44:27,43.19602937958093
102.200.218.193,2022-12-16 08:44:27,1.5590988289242491
102.200.218.193,2022-12-16 07:44:27,49.73464324335328
102.200.218.193,2022-12-16 06:44:27,33.04751698544731
102.200.218.193,2022-12-16 05:44:27,36.05568599930029
102.200.218.193,2022-12-16 04:44:27,5.194235091170468
102.200.218.193,2022-12-16 03:44:27,37.709769391980096
102.200.218.193,2022-12-16 02:44:27,42.934758023350646
102.200.218.193,2022-12-16 01:44:27,23.914956408045352
102.200.218.193,2022-12-16 00:44:27,3.500908614588072
102.200.218.193,2022-12-15 23:44:27,43.24503360581734
102.200.218.193,2022-12-15 22:44:27,25.814948819008848
102.200.218.193,2022-12-15 21:44:27,20.97161849549627
102.200.218.193,2022-12-15 20:44:27,13.388357699686038
102.200.218.193,2022-12-15 19:44:27,31.905562293519342
102.200.218.193,2022-12-15 18:44:27,15.253610336315266
102.200.218.193,2022-12-15 17:44:27,45.57131402248074
102.200.218.193,2022-12-15 16:44:27,21.89123912722206
102.200.218.193,2022-12-15 15:44:27,35.13334352944615
102.200.218.193,2022-12-15 14:44:27,3.9092881575018943
102.200.218.193,2022-12-15 13:44:27,36.25920467768978
102.200.218.193,2022-12-15 12:44:27,27.328883113661036
102.200.218.193,2022-12-15 11:44:27,12.668414795215345
